student_id,school_year,season,assessment,subject,value_type,value,school,grade_num,source_file,year_confidence
2016395,2022-23,Fall,STAR,Reading,score,1125.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2011010,2022-23,Fall,STAR,Reading,score,1072.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2010886,2022-23,Fall,STAR,Reading,score,1126.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2014031,2022-23,Fall,STAR,Reading,score,1008.0,Martin Luther King Middle School,6.0,base_data.xlsx,High
2015041,2022-23,Fall,STAR,Reading,score,1050.0,Longfellow Arts and Technology Middle,6.0,base_data.xlsx,High
2018369,2022-23,Fall,STAR,Reading,score,1072.0,Willard Middle School,6.0,base_data.xlsx,High
2021071,2022-23,Fall,STAR,Reading,score,938.0,Oxford Elementary School,4.0,base_data.xlsx,High
2017762,2022-23,Fall,STAR,Reading,score,896.0,Washington Elementary School,4.0,base_data.xlsx,High
2021197,2022-23,Fall,STAR,Reading,score,788.0,John Muir Elementary School,4.0,base_data.xlsx,High
2013041,2022-23,Fall,STAR,Reading,score,1095.0,Willard Middle School,8.0,base_data.xlsx,High
2009842,2022-23,Fall,STAR,Reading,score,1059.0,Willard Middle School,8.0,base_data.xlsx,High
2011780,2022-23,Fall,STAR,Reading,score,984.0,Martin Luther King Middle School,8.0,base_data.xlsx,High
2012520,2022-23,Fall,STAR,Reading,score,1030.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2011706,2022-23,Fall,STAR,Reading,score,979.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2016392,2022-23,Fall,STAR,Reading,score,1165.0,Martin Luther King Middle School,6.0,base_data.xlsx,High
2018460,2022-23,Fall,STAR,Reading,score,1084.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2018358,2022-23,Fall,STAR,Reading,score,952.0,Berkeley Arts Magnet Elementary School,4.0,base_data.xlsx,High
2012600,2022-23,Fall,STAR,Reading,score,1059.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2013666,2022-23,Fall,STAR,Reading,score,981.0,Willard Middle School,6.0,base_data.xlsx,High
2016106,2022-23,Fall,STAR,Reading,score,1050.0,Cragmont Elementary School,5.0,base_data.xlsx,High
2011370,2022-23,Fall,STAR,Reading,score,1071.0,Martin Luther King Middle School,7.0,base_data.xlsx,High
2022466,2022-23,Fall,STAR,Reading,score,1085.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2020680,2022-23,Fall,STAR,Reading,score,978.0,Willard Middle School,7.0,base_data.xlsx,High
2014958,2022-23,Fall,STAR,Reading,score,981.0,Berkeley Arts Magnet Elementary School,5.0,base_data.xlsx,High
2009990,2022-23,Fall,STAR,Reading,score,1122.0,Berkeley High School,9.0,base_data.xlsx,High
2010579,2022-23,Fall,STAR,Reading,score,1131.0,Martin Luther King Middle School,8.0,base_data.xlsx,High
2012650,2022-23,Fall,STAR,Reading,score,1017.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2014142,2022-23,Fall,STAR,Reading,score,970.0,Martin Luther King Middle School,6.0,base_data.xlsx,High
2014942,2022-23,Fall,STAR,Reading,score,987.0,Washington Elementary School,5.0,base_data.xlsx,High
2011482,2022-23,Fall,STAR,Reading,score,1058.0,Martin Luther King Middle School,7.0,base_data.xlsx,High
2010038,2022-23,Fall,STAR,Reading,score,1050.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2017948,2022-23,Fall,STAR,Reading,score,995.0,Oxford Elementary School,4.0,base_data.xlsx,High
2016280,2022-23,Fall,STAR,Reading,score,1017.0,Washington Elementary School,5.0,base_data.xlsx,High
2018858,2022-23,Fall,STAR,Reading,score,1051.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2011321,2022-23,Fall,STAR,Reading,score,1124.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2016575,2022-23,Fall,STAR,Reading,score,1108.0,Martin Luther King Middle School,6.0,base_data.xlsx,High
2017375,2022-23,Fall,STAR,Reading,score,1119.0,John Muir Elementary School,5.0,base_data.xlsx,High
2007801,2022-23,Fall,STAR,Reading,score,1022.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2014197,2022-23,Fall,STAR,Reading,score,1100.0,Willard Middle School,6.0,base_data.xlsx,High
2010242,2022-23,Fall,STAR,Reading,score,1072.0,Willard Middle School,8.0,base_data.xlsx,High
2017248,2022-23,Fall,STAR,Reading,score,1084.0,Martin Luther King Middle School,8.0,base_data.xlsx,High
2015560,2022-23,Fall,STAR,Reading,score,1035.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2015561,2022-23,Fall,STAR,Reading,score,1105.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2017817,2022-23,Fall,STAR,Reading,score,969.0,Oxford Elementary School,4.0,base_data.xlsx,High
2020666,2022-23,Fall,STAR,Reading,score,924.0,Cragmont Elementary School,5.0,base_data.xlsx,High
2018093,2022-23,Fall,STAR,Reading,score,1060.0,Oxford Elementary School,4.0,base_data.xlsx,High
2019582,2022-23,Fall,STAR,Reading,score,1005.0,Washington Elementary School,4.0,base_data.xlsx,High
2015812,2022-23,Fall,STAR,Reading,score,1091.0,Oxford Elementary School,5.0,base_data.xlsx,High
2007210,2022-23,Fall,STAR,Reading,score,1047.0,Willard Middle School,8.0,base_data.xlsx,High
2018370,2022-23,Fall,STAR,Reading,score,991.0,John Muir Elementary School,4.0,base_data.xlsx,High
2017561,2022-23,Fall,STAR,Reading,score,1046.0,Washington Elementary School,4.0,base_data.xlsx,High
2018196,2022-23,Fall,STAR,Reading,score,999.0,John Muir Elementary School,4.0,base_data.xlsx,High
2018902,2022-23,Fall,STAR,Reading,score,1047.0,Oxford Elementary School,4.0,base_data.xlsx,High
2014739,2022-23,Fall,STAR,Reading,score,1044.0,Washington Elementary School,5.0,base_data.xlsx,High
2021230,2022-23,Fall,STAR,Reading,score,1100.0,Berkeley High School,9.0,base_data.xlsx,High
2013098,2022-23,Fall,STAR,Reading,score,1125.0,Martin Luther King Middle School,6.0,base_data.xlsx,High
2017966,2022-23,Fall,STAR,Reading,score,1002.0,Malcolm X Elementary School,4.0,base_data.xlsx,High
2018208,2022-23,Fall,STAR,Reading,score,999.0,Oxford Elementary School,4.0,base_data.xlsx,High
2016600,2022-23,Fall,STAR,Reading,score,961.0,Cragmont Elementary School,5.0,base_data.xlsx,High
2010901,2022-23,Fall,STAR,Reading,score,1056.0,Martin Luther King Middle School,8.0,base_data.xlsx,High
2012036,2022-23,Fall,STAR,Reading,score,1204.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2012980,2022-23,Fall,STAR,Reading,score,1106.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2018731,2022-23,Fall,STAR,Reading,score,1129.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2011339,2022-23,Fall,STAR,Reading,score,1116.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2015467,2022-23,Fall,STAR,Reading,score,1092.0,Martin Luther King Middle School,6.0,base_data.xlsx,High
2021363,2022-23,Fall,STAR,Reading,score,793.0,Washington Elementary School,5.0,base_data.xlsx,High
2017072,2022-23,Fall,STAR,Reading,score,774.0,Washington Elementary School,5.0,base_data.xlsx,High
2015839,2022-23,Fall,STAR,Reading,score,855.0,Berkeley Arts Magnet Elementary School,5.0,base_data.xlsx,High
2016796,2022-23,Fall,STAR,Reading,score,768.0,Oxford Elementary School,5.0,base_data.xlsx,High
2015540,2022-23,Fall,STAR,Reading,score,615.0,Martin Luther King Middle School,6.0,base_data.xlsx,High
2014416,2022-23,Fall,STAR,Reading,score,886.0,Longfellow Arts and Technology Middle,6.0,base_data.xlsx,High
2013276,2022-23,Fall,STAR,Reading,score,774.0,Martin Luther King Middle School,6.0,base_data.xlsx,High
2018711,2022-23,Fall,STAR,Reading,score,1012.0,Washington Elementary School,4.0,base_data.xlsx,High
2014756,2022-23,Fall,STAR,Reading,score,1118.0,Longfellow Arts and Technology Middle,6.0,base_data.xlsx,High
2021102,2022-23,Fall,STAR,Reading,score,1154.0,Berkeley High School,9.0,base_data.xlsx,High
2009258,2022-23,Fall,STAR,Reading,score,1055.0,Berkeley High School,9.0,base_data.xlsx,High
2012793,2022-23,Fall,STAR,Reading,score,1095.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2012795,2022-23,Fall,STAR,Reading,score,1094.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2011043,2022-23,Fall,STAR,Reading,score,987.0,Martin Luther King Middle School,8.0,base_data.xlsx,High
2021338,2022-23,Fall,STAR,Reading,score,1028.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2018857,2022-23,Fall,STAR,Reading,score,1028.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2017642,2022-23,Winter,STAR,Reading,score,911.0,Sylvia Mendez Elementary School,4.0,base_data.xlsx,High
2015837,2022-23,Winter,STAR,Reading,score,926.0,Sylvia Mendez Elementary School,5.0,base_data.xlsx,High
2016172,2022-23,Winter,STAR,Reading,score,991.0,Sylvia Mendez Elementary School,5.0,base_data.xlsx,High
2018035,2022-23,Winter,STAR,Reading,score,882.0,Sylvia Mendez Elementary School,4.0,base_data.xlsx,High
2017998,2022-23,Winter,STAR,Reading,score,858.0,Sylvia Mendez Elementary School,4.0,base_data.xlsx,High
2016334,2022-23,Winter,STAR,Reading,score,960.0,Sylvia Mendez Elementary School,5.0,base_data.xlsx,High
2014632,2022-23,Winter,STAR,Reading,score,993.0,Sylvia Mendez Elementary School,5.0,base_data.xlsx,High
2017621,2022-23,Winter,STAR,Reading,score,1029.0,Sylvia Mendez Elementary School,4.0,base_data.xlsx,High
2017548,2022-23,Winter,STAR,Reading,score,921.0,Sylvia Mendez Elementary School,4.0,base_data.xlsx,High
2017892,2022-23,Winter,STAR,Reading,score,1059.0,Sylvia Mendez Elementary School,4.0,base_data.xlsx,High
2016019,2022-23,Winter,STAR,Reading,score,1064.0,Sylvia Mendez Elementary School,4.0,base_data.xlsx,High
2016590,2022-23,Winter,STAR,Reading,score,920.0,Sylvia Mendez Elementary School,4.0,base_data.xlsx,High
2017728,2022-23,Winter,STAR,Reading,score,945.0,Sylvia Mendez Elementary School,4.0,base_data.xlsx,High
2016040,2022-23,Winter,STAR,Reading,score,990.0,Sylvia Mendez Elementary School,4.0,base_data.xlsx,High
2013856,2022-23,Winter,STAR,Reading,score,752.0,Oxford Elementary School,5.0,base_data.xlsx,High
2021356,2022-23,Winter,STAR,Reading,score,1054.0,Berkeley High School,9.0,base_data.xlsx,High
2013207,2022-23,Winter,STAR,Reading,score,1015.0,Martin Luther King Middle School,7.0,base_data.xlsx,High
2022835,2022-23,Winter,STAR,Reading,score,905.0,Washington Elementary School,5.0,base_data.xlsx,High
2018933,2022-23,Winter,STAR,Reading,score,1000.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2010991,2022-23,Winter,STAR,Reading,score,1082.0,Martin Luther King Middle School,8.0,base_data.xlsx,High
2016535,2022-23,Winter,STAR,Reading,score,884.0,Cragmont Elementary School,5.0,base_data.xlsx,High
2009815,2022-23,Winter,STAR,Reading,score,997.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2011093,2022-23,Winter,STAR,Reading,score,1064.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2018743,2022-23,Winter,STAR,Reading,score,1032.0,Martin Luther King Middle School,7.0,base_data.xlsx,High
2009813,2022-23,Winter,STAR,Reading,score,1020.0,Martin Luther King Middle School,8.0,base_data.xlsx,High
2020616,2022-23,Winter,STAR,Reading,score,977.0,Willard Middle School,8.0,base_data.xlsx,High
2014674,2022-23,Winter,STAR,Reading,score,949.0,Berkeley Arts Magnet Elementary School,5.0,base_data.xlsx,High
2017789,2022-23,Winter,STAR,Reading,score,915.0,Cragmont Elementary School,4.0,base_data.xlsx,High
2009520,2022-23,Winter,STAR,Reading,score,965.0,Berkeley High School,9.0,base_data.xlsx,High
2012619,2022-23,Winter,STAR,Reading,score,980.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2011949,2022-23,Winter,STAR,Reading,score,803.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2022935,2022-23,Winter,STAR,Reading,score,1037.0,Berkeley High School,9.0,base_data.xlsx,High
2021374,2022-23,Winter,STAR,Reading,score,775.0,Cragmont Elementary School,4.0,base_data.xlsx,High
2020554,2022-23,Winter,STAR,Reading,score,615.0,Washington Elementary School,4.0,base_data.xlsx,High
2020556,2022-23,Winter,STAR,Reading,score,982.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2021129,2022-23,Winter,STAR,Reading,score,1006.0,Willard Middle School,8.0,base_data.xlsx,High
2018334,2022-23,Winter,STAR,Reading,score,946.0,Cragmont Elementary School,4.0,base_data.xlsx,High
2015643,2022-23,Winter,STAR,Reading,score,996.0,Martin Luther King Middle School,8.0,base_data.xlsx,High
2022619,2022-23,Winter,STAR,Reading,score,988.0,Willard Middle School,7.0,base_data.xlsx,High
2015428,2022-23,Winter,STAR,Reading,score,615.0,Oxford Elementary School,5.0,base_data.xlsx,High
2011896,2022-23,Winter,STAR,Reading,score,948.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2010221,2022-23,Winter,STAR,Reading,score,1015.0,Berkeley High School,9.0,base_data.xlsx,High
2015020,2022-23,Winter,STAR,Reading,score,1090.0,Martin Luther King Middle School,8.0,base_data.xlsx,High
2011751,2022-23,Winter,STAR,Reading,score,1011.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2014704,2022-23,Winter,STAR,Reading,score,939.0,John Muir Elementary School,5.0,base_data.xlsx,High
2011761,2022-23,Winter,STAR,Reading,score,936.0,Martin Luther King Middle School,7.0,base_data.xlsx,High
2015875,2022-23,Winter,STAR,Reading,score,871.0,Berkeley Arts Magnet Elementary School,5.0,base_data.xlsx,High
2012655,2022-23,Winter,STAR,Reading,score,1043.0,Martin Luther King Middle School,7.0,base_data.xlsx,High
2013329,2022-23,Winter,STAR,Reading,score,964.0,Martin Luther King Middle School,7.0,base_data.xlsx,High
2011935,2022-23,Winter,STAR,Reading,score,1013.0,Willard Middle School,8.0,base_data.xlsx,High
2021303,2022-23,Winter,STAR,Reading,score,956.0,Berkeley High School,9.0,base_data.xlsx,High
2016787,2022-23,Winter,STAR,Reading,score,979.0,Washington Elementary School,5.0,base_data.xlsx,High
2022452,2022-23,Winter,STAR,Reading,score,958.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2015896,2022-23,Winter,STAR,Reading,score,880.0,Berkeley Arts Magnet Elementary School,4.0,base_data.xlsx,High
2012293,2022-23,Winter,STAR,Reading,score,1024.0,Willard Middle School,8.0,base_data.xlsx,High
2021207,2022-23,Winter,STAR,Reading,score,995.0,Martin Luther King Middle School,8.0,base_data.xlsx,High
2007058,2022-23,Winter,STAR,Reading,score,1041.0,Berkeley High School,9.0,base_data.xlsx,High
2012995,2022-23,Winter,STAR,Reading,score,1019.0,Willard Middle School,7.0,base_data.xlsx,High
2023192,2022-23,Winter,STAR,Reading,score,1052.0,Berkeley High School,9.0,base_data.xlsx,High
2013295,2022-23,Winter,STAR,Reading,score,1045.0,Longfellow Arts and Technology Middle,6.0,base_data.xlsx,High
2011889,2022-23,Winter,STAR,Reading,score,1127.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2011767,2022-23,Winter,STAR,Reading,score,1084.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2015959,2022-23,Winter,STAR,Reading,score,976.0,Washington Elementary School,5.0,base_data.xlsx,High
2021967,2022-23,Winter,STAR,Reading,score,1015.0,Berkeley High School,9.0,base_data.xlsx,High
2012274,2022-23,Winter,STAR,Reading,score,985.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2011768,2022-23,Winter,STAR,Reading,score,1027.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2010045,2022-23,Winter,STAR,Reading,score,939.0,Martin Luther King Middle School,8.0,base_data.xlsx,High
2018368,2022-23,Winter,STAR,Reading,score,966.0,Willard Middle School,7.0,base_data.xlsx,High
2011777,2022-23,Winter,STAR,Reading,score,937.0,Martin Luther King Middle School,7.0,base_data.xlsx,High
2021072,2022-23,Winter,STAR,Reading,score,1027.0,Longfellow Arts and Technology Middle,6.0,base_data.xlsx,High
2009428,2022-23,Winter,STAR,Reading,score,1017.0,Willard Middle School,8.0,base_data.xlsx,High
2022589,2022-23,Winter,STAR,Reading,score,896.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2015378,2022-23,Winter,STAR,Reading,score,1037.0,Willard Middle School,6.0,base_data.xlsx,High
2016568,2022-23,Winter,STAR,Reading,score,824.0,John Muir Elementary School,4.0,base_data.xlsx,High
2021078,2022-23,Winter,STAR,Reading,score,1002.0,Martin Luther King Middle School,6.0,base_data.xlsx,High
2018175,2022-23,Winter,STAR,Reading,score,830.0,Berkeley Arts Magnet Elementary School,4.0,base_data.xlsx,High
2013546,2022-23,Winter,STAR,Reading,score,1075.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2009839,2022-23,Winter,STAR,Reading,score,1053.0,Willard Middle School,8.0,base_data.xlsx,High
2011542,2022-23,Winter,STAR,Reading,score,982.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2016402,2022-23,Winter,STAR,Reading,score,965.0,Longfellow Arts and Technology Middle,6.0,base_data.xlsx,High
2013573,2022-23,Winter,STAR,Reading,score,970.0,Martin Luther King Middle School,7.0,base_data.xlsx,High
2016833,2022-23,Winter,STAR,Reading,score,825.0,Malcolm X Elementary School,5.0,base_data.xlsx,High
2016365,2022-23,Winter,STAR,Reading,score,847.0,Malcolm X Elementary School,4.0,base_data.xlsx,High
2010981,2022-23,Winter,STAR,Reading,score,1031.0,Martin Luther King Middle School,8.0,base_data.xlsx,High
2020789,2022-23,Winter,STAR,Reading,score,906.0,Willard Middle School,6.0,base_data.xlsx,High
2018648,2022-23,Winter,STAR,Reading,score,937.0,Oxford Elementary School,4.0,base_data.xlsx,High
2014714,2022-23,Winter,STAR,Reading,score,987.0,Washington Elementary School,5.0,base_data.xlsx,High
2012590,2022-23,Winter,STAR,Reading,score,1036.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2013224,2022-23,Winter,STAR,Reading,score,976.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2014148,2022-23,Winter,STAR,Reading,score,615.0,Willard Middle School,8.0,base_data.xlsx,High
2018392,2022-23,Winter,STAR,Reading,score,922.0,John Muir Elementary School,4.0,base_data.xlsx,High
2018354,2022-23,Winter,STAR,Reading,score,886.0,Cragmont Elementary School,4.0,base_data.xlsx,High
2016932,2022-23,Winter,STAR,Reading,score,933.0,Washington Elementary School,4.0,base_data.xlsx,High
2018582,2022-23,Winter,STAR,Reading,score,960.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2014700,2022-23,Winter,STAR,Reading,score,917.0,Oxford Elementary School,5.0,base_data.xlsx,High
2021327,2022-23,Winter,STAR,Reading,score,1010.0,Willard Middle School,8.0,base_data.xlsx,High
2013668,2022-23,Winter,STAR,Reading,score,956.0,Willard Middle School,6.0,base_data.xlsx,High
2016146,2022-23,Winter,STAR,Reading,score,1007.0,Berkeley Arts Magnet Elementary School,5.0,base_data.xlsx,High
2015528,2022-23,Winter,STAR,Reading,score,969.0,Longfellow Arts and Technology Middle,6.0,base_data.xlsx,High
2017028,2022-23,Winter,STAR,Reading,score,772.0,Oxford Elementary School,5.0,base_data.xlsx,High
2013474,2022-23,Winter,STAR,Reading,score,974.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2014546,2022-23,Winter,STAR,Reading,score,996.0,Longfellow Arts and Technology Middle,6.0,base_data.xlsx,High
2012854,2022-23,Winter,STAR,Reading,score,979.0,Longfellow Arts and Technology Middle,7.0,base_data.xlsx,High
2022627,2022-23,Winter,STAR,Reading,score,988.0,Willard Middle School,7.0,base_data.xlsx,High
2009146,2022-23,Winter,STAR,Reading,score,980.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2016463,2022-23,Winter,STAR,Reading,score,962.0,Longfellow Arts and Technology Middle,8.0,base_data.xlsx,High
2013074,2022-23,Winter,STAR,Reading,score,969.0,Longfellow Arts and Technology Middle,6.0,base_data.xlsx,High
2015040,2022-23,Winter,STAR,Reading,score,925.0,Martin Luther King Middle School,6.0,base_data.xlsx,High
